grid_size,complexity,run,algorithm,iterations,final_avg_utility,env_label
16,0.9,5,policy_iteration,9,93.04819674391817,env_grid16_complex0.9_run5
16,0.9,6,value_iteration,1146,93.81040691058274,env_grid16_complex0.9_run6
16,0.9,6,policy_iteration,11,93.81125000322628,env_grid16_complex0.9_run6
16,0.9,7,value_iteration,1146,93.44637388481696,env_grid16_complex0.9_run7
16,0.9,7,policy_iteration,7,93.44705530913618,env_grid16_complex0.9_run7
16,0.9,8,value_iteration,1146,93.34675054257846,env_grid16_complex0.9_run8
16,0.9,8,policy_iteration,9,93.34767322864892,env_grid16_complex0.9_run8
16,0.9,9,value_iteration,1146,92.88612603226863,env_grid16_complex0.9_run9
16,0.9,9,policy_iteration,7,92.88691540064912,env_grid16_complex0.9_run9
16,1.0,0,value_iteration,1146,96.09616487096014,env_grid16_complex1.0_run0
16,1.0,0,policy_iteration,7,96.09710233036343,env_grid16_complex1.0_run0
16,1.0,1,value_iteration,1146,92.89246528175588,env_grid16_complex1.0_run1
16,1.0,1,policy_iteration,9,92.89331432490353,env_grid16_complex1.0_run1
16,1.0,2,value_iteration,1146,92.34050035668132,env_grid16_complex1.0_run2
16,1.0,2,policy_iteration,7,92.34137032388594,env_grid16_complex1.0_run2
16,1.0,3,value_iteration,1146,96.79900877445714,env_grid16_complex1.0_run3
16,1.0,3,policy_iteration,7,96.79994468897448,env_grid16_complex1.0_run3
16,1.0,4,value_iteration,1146,94.98974516144726,env_grid16_complex1.0_run4
16,1.0,4,policy_iteration,8,94.99068696306803,env_grid16_complex1.0_run4
16,1.0,5,value_iteration,1146,93.28816310950862,env_grid16_complex1.0_run5
16,1.0,5,policy_iteration,10,93.28910573834978,env_grid16_complex1.0_run5
16,1.0,6,value_iteration,1146,94.37754058468636,env_grid16_complex1.0_run6
16,1.0,6,policy_iteration,8,94.37844419157072,env_grid16_complex1.0_run6
16,1.0,7,value_iteration,1146,93.19761106353265,env_grid16_complex1.0_run7
16,1.0,7,policy_iteration,8,93.19854539723383,env_grid16_complex1.0_run7
16,1.0,8,value_iteration,1146,93.77308235594234,env_grid16_complex1.0_run8
16,1.0,8,policy_iteration,8,93.77397117626616,env_grid16_complex1.0_run8
16,1.0,9,value_iteration,1146,94.25429071179448,env_grid16_complex1.0_run9
16,1.0,9,policy_iteration,7,94.25508857185316,env_grid16_complex1.0_run9
18,0.0,0,value_iteration,848,-4.999015421795402,env_grid18_complex0.0_run0
18,0.0,0,policy_iteration,2,-4.999025267577449,env_grid18_complex0.0_run0
18,0.1,0,value_iteration,1139,77.28052928753107,env_grid18_complex0.1_run0
18,0.1,0,policy_iteration,9,77.28144746998761,env_grid18_complex0.1_run0
18,0.1,1,value_iteration,1132,75.52531530203954,env_grid18_complex0.1_run1
18,0.1,1,policy_iteration,13,75.52625226560936,env_grid18_complex0.1_run1
18,0.1,2,value_iteration,1132,73.62600064002397,env_grid18_complex0.1_run2
18,0.1,2,policy_iteration,8,73.62672124425198,env_grid18_complex0.1_run2
18,0.1,3,value_iteration,1120,67.53517020614625,env_grid18_complex0.1_run3
18,0.1,3,policy_iteration,9,67.53615254879676,env_grid18_complex0.1_run3
18,0.1,4,value_iteration,1134,74.14639033645592,env_grid18_complex0.1_run4
18,0.1,4,policy_iteration,12,74.14720567407888,env_grid18_complex0.1_run4
18,0.1,5,value_iteration,1143,82.91168236214776,env_grid18_complex0.1_run5
18,0.1,5,policy_iteration,8,82.91232596080803,env_grid18_complex0.1_run5
18,0.1,6,value_iteration,1120,68.62371179451577,env_grid18_complex0.1_run6
18,0.1,6,policy_iteration,12,68.62465424526512,env_grid18_complex0.1_run6
18,0.1,7,value_iteration,1130,74.19627329853374,env_grid18_complex0.1_run7
18,0.1,7,policy_iteration,15,74.19715129266362,env_grid18_complex0.1_run7
18,0.1,8,value_iteration,1120,69.58441224466705,env_grid18_complex0.1_run8
18,0.1,8,policy_iteration,9,69.58533539315746,env_grid18_complex0.1_run8
18,0.1,9,value_iteration,1132,74.875543100897,env_grid18_complex0.1_run9
18,0.1,9,policy_iteration,7,74.87637620320194,env_grid18_complex0.1_run9
18,0.2,0,value_iteration,1139,78.85460732578468,env_grid18_complex0.2_run0
18,0.2,0,policy_iteration,13,78.85554903503164,env_grid18_complex0.2_run0
18,0.2,1,value_iteration,1132,79.28669029533512,env_grid18_complex0.2_run1
18,0.2,1,policy_iteration,12,79.28764015207867,env_grid18_complex0.2_run1
18,0.2,2,value_iteration,1132,78.30648932682291,env_grid18_complex0.2_run2
18,0.2,2,policy_iteration,13,78.30742226567997,env_grid18_complex0.2_run2
18,0.2,3,value_iteration,1132,75.44763183744192,env_grid18_complex0.2_run3
18,0.2,3,policy_iteration,9,75.44848766669728,env_grid18_complex0.2_run3
18,0.2,4,value_iteration,1134,75.52983455236408,env_grid18_complex0.2_run4
18,0.2,4,policy_iteration,9,75.53061582565537,env_grid18_complex0.2_run4
18,0.2,5,value_iteration,1142,83.77029609524506,env_grid18_complex0.2_run5
18,0.2,5,policy_iteration,12,83.77116639173083,env_grid18_complex0.2_run5
18,0.2,6,value_iteration,1130,77.27640611700855,env_grid18_complex0.2_run6
18,0.2,6,policy_iteration,11,77.27735396000415,env_grid18_complex0.2_run6
18,0.2,7,value_iteration,1132,77.52455195297588,env_grid18_complex0.2_run7
18,0.2,7,policy_iteration,11,77.52551105101836,env_grid18_complex0.2_run7
18,0.2,8,value_iteration,1143,84.51189707780122,env_grid18_complex0.2_run8
18,0.2,8,policy_iteration,12,84.51285541107057,env_grid18_complex0.2_run8
18,0.2,9,value_iteration,1144,84.1872241509701,env_grid18_complex0.2_run9
18,0.2,9,policy_iteration,11,84.18809335959193,env_grid18_complex0.2_run9
18,0.3,0,value_iteration,1146,86.28680123401139,env_grid18_complex0.3_run0
18,0.3,0,policy_iteration,15,86.28775173517208,env_grid18_complex0.3_run0
18,0.3,1,value_iteration,1132,79.19881319759982,env_grid18_complex0.3_run1
18,0.3,1,policy_iteration,12,79.1996523305236,env_grid18_complex0.3_run1
18,0.3,2,value_iteration,1134,81.50832056177697,env_grid18_complex0.3_run2
18,0.3,2,policy_iteration,10,81.50922606651326,env_grid18_complex0.3_run2
18,0.3,3,value_iteration,1132,76.91463705540252,env_grid18_complex0.3_run3
18,0.3,3,policy_iteration,10,76.91545764260964,env_grid18_complex0.3_run3
18,0.3,4,value_iteration,1143,85.13753655338714,env_grid18_complex0.3_run4
18,0.3,4,policy_iteration,11,85.13849844379011,env_grid18_complex0.3_run4
18,0.3,5,value_iteration,1143,87.52200581404571,env_grid18_complex0.3_run5
18,0.3,5,policy_iteration,11,87.52294243891858,env_grid18_complex0.3_run5
18,0.3,6,value_iteration,1138,84.19450608081665,env_grid18_complex0.3_run6
18,0.3,6,policy_iteration,10,84.19537470747768,env_grid18_complex0.3_run6
18,0.3,7,value_iteration,1146,85.049292389414,env_grid18_complex0.3_run7
18,0.3,7,policy_iteration,9,85.05015994274817,env_grid18_complex0.3_run7
18,0.3,8,value_iteration,1143,87.9230207407191,env_grid18_complex0.3_run8
18,0.3,8,policy_iteration,12,87.92398507734255,env_grid18_complex0.3_run8
18,0.3,9,value_iteration,1144,87.13057677501989,env_grid18_complex0.3_run9
18,0.3,9,policy_iteration,12,87.13152492307911,env_grid18_complex0.3_run9
18,0.4,0,value_iteration,1146,86.35506617220746,env_grid18_complex0.4_run0
18,0.4,0,policy_iteration,13,86.35601729508366,env_grid18_complex0.4_run0
18,0.4,1,value_iteration,1139,83.05157833303632,env_grid18_complex0.4_run1
18,0.4,1,policy_iteration,10,83.052438182487,env_grid18_complex0.4_run1
18,0.4,2,value_iteration,1146,92.14641823990466,env_grid18_complex0.4_run2
18,0.4,2,policy_iteration,9,92.14738492525832,env_grid18_complex0.4_run2
18,0.4,3,value_iteration,1143,84.5076788571584,env_grid18_complex0.4_run3
18,0.4,3,policy_iteration,10,84.50864934033815,env_grid18_complex0.4_run3
18,0.4,4,value_iteration,1143,84.54369465494433,env_grid18_complex0.4_run4
18,0.4,4,policy_iteration,13,84.54465695861184,env_grid18_complex0.4_run4
18,0.4,5,value_iteration,1146,90.50756929619885,env_grid18_complex0.4_run5
18,0.4,5,policy_iteration,11,90.50852168225184,env_grid18_complex0.4_run5
18,0.4,6,value_iteration,1144,88.18878634301666,env_grid18_complex0.4_run6
18,0.4,6,policy_iteration,9,88.18975125235069,env_grid18_complex0.4_run6
18,0.4,7,value_iteration,1146,89.09505310873506,env_grid18_complex0.4_run7
18,0.4,7,policy_iteration,11,89.09599655538514,env_grid18_complex0.4_run7
18,0.4,8,value_iteration,1146,89.61725818040148,env_grid18_complex0.4_run8
18,0.4,8,policy_iteration,12,89.61822940944253,env_grid18_complex0.4_run8
18,0.4,9,value_iteration,1146,89.58606977916222,env_grid18_complex0.4_run9
18,0.4,9,policy_iteration,9,89.58702522816158,env_grid18_complex0.4_run9
18,0.5,0,value_iteration,1146,87.31001418681277,env_grid18_complex0.5_run0
18,0.5,0,policy_iteration,10,87.31093376911811,env_grid18_complex0.5_run0
18,0.5,1,value_iteration,1141,87.4954045470032,env_grid18_complex0.5_run1
18,0.5,1,policy_iteration,11,87.49634706767607,env_grid18_complex0.5_run1
18,0.5,2,value_iteration,1146,91.67905509793546,env_grid18_complex0.5_run2
18,0.5,2,policy_iteration,7,91.68001226757625,env_grid18_complex0.5_run2
18,0.5,3,value_iteration,1146,90.33456719981065,env_grid18_complex0.5_run3
18,0.5,3,policy_iteration,9,90.3354677954919,env_grid18_complex0.5_run3
18,0.5,4,value_iteration,1146,89.36342110540033,env_grid18_complex0.5_run4
18,0.5,4,policy_iteration,10,89.36435339717748,env_grid18_complex0.5_run4
18,0.5,5,value_iteration,1146,91.23632449663184,env_grid18_complex0.5_run5
18,0.5,5,policy_iteration,10,91.2372807406243,env_grid18_complex0.5_run5
18,0.5,6,value_iteration,1144,90.58443621132594,env_grid18_complex0.5_run6
18,0.5,6,policy_iteration,12,90.58540349072025,env_grid18_complex0.5_run6
18,0.5,7,value_iteration,1146,89.95052018251731,env_grid18_complex0.5_run7
18,0.5,7,policy_iteration,10,89.9514849614717,env_grid18_complex0.5_run7
18,0.5,8,value_iteration,1146,91.6072969604749,env_grid18_complex0.5_run8
18,0.5,8,policy_iteration,10,91.60824776384533,env_grid18_complex0.5_run8
18,0.5,9,value_iteration,1146,90.0844733064278,env_grid18_complex0.5_run9
18,0.5,9,policy_iteration,10,90.0854204529951,env_grid18_complex0.5_run9
18,0.6,0,value_iteration,1146,90.16599102415897,env_grid18_complex0.6_run0
18,0.6,0,policy_iteration,10,90.16693764843743,env_grid18_complex0.6_run0
18,0.6,1,value_iteration,1146,91.08378595162583,env_grid18_complex0.6_run1
18,0.6,1,policy_iteration,11,91.08474581351632,env_grid18_complex0.6_run1
18,0.6,2,value_iteration,1146,92.1126912871746,env_grid18_complex0.6_run2
18,0.6,2,policy_iteration,10,92.11362617394985,env_grid18_complex0.6_run2
18,0.6,3,value_iteration,1146,90.2609742951307,env_grid18_complex0.6_run3
18,0.6,3,policy_iteration,10,90.26194981584396,env_grid18_complex0.6_run3
18,0.6,4,value_iteration,1146,89.68435690732812,env_grid18_complex0.6_run4
18,0.6,4,policy_iteration,12,89.68527486171604,env_grid18_complex0.6_run4
18,0.6,5,value_iteration,1146,90.92883345585926,env_grid18_complex0.6_run5
18,0.6,5,policy_iteration,9,90.9297899046378,env_grid18_complex0.6_run5
18,0.6,6,value_iteration,1146,93.19968003197019,env_grid18_complex0.6_run6
18,0.6,6,policy_iteration,10,93.2005555475099,env_grid18_complex0.6_run6
18,0.6,7,value_iteration,1146,91.84658159228637,env_grid18_complex0.6_run7
18,0.6,7,policy_iteration,10,91.84751113496738,env_grid18_complex0.6_run7
18,0.6,8,value_iteration,1146,92.73001476772889,env_grid18_complex0.6_run8
18,0.6,8,policy_iteration,11,92.73095834791393,env_grid18_complex0.6_run8
18,0.6,9,value_iteration,1146,94.3237994159037,env_grid18_complex0.6_run9
18,0.6,9,policy_iteration,10,94.32473553177938,env_grid18_complex0.6_run9
18,0.7,0,value_iteration,1146,91.17531443838256,env_grid18_complex0.7_run0
18,0.7,0,policy_iteration,9,91.17618745478819,env_grid18_complex0.7_run0
18,0.7,1,value_iteration,1146,90.81797134091906,env_grid18_complex0.7_run1
18,0.7,1,policy_iteration,10,90.81893232544347,env_grid18_complex0.7_run1
18,0.7,2,value_iteration,1146,91.68353335612692,env_grid18_complex0.7_run2
18,0.7,2,policy_iteration,8,91.68444806339907,env_grid18_complex0.7_run2
18,0.7,3,value_iteration,1146,92.70018105508738,env_grid18_complex0.7_run3
18,0.7,3,policy_iteration,8,92.70114228741134,env_grid18_complex0.7_run3
18,0.7,4,value_iteration,1146,93.40325571261904,env_grid18_complex0.7_run4
18,0.7,4,policy_iteration,9,93.40416123993589,env_grid18_complex0.7_run4
18,0.7,5,value_iteration,1146,91.59234476796915,env_grid18_complex0.7_run5
18,0.7,5,policy_iteration,8,91.59329783185994,env_grid18_complex0.7_run5
18,0.7,6,value_iteration,1146,94.3403283720712,env_grid18_complex0.7_run6
18,0.7,6,policy_iteration,11,94.34128594705524,env_grid18_complex0.7_run6
18,0.7,7,value_iteration,1146,93.54944359609182,env_grid18_complex0.7_run7
18,0.7,7,policy_iteration,10,93.55032044277851,env_grid18_complex0.7_run7
18,0.7,8,value_iteration,1146,94.02734529579935,env_grid18_complex0.7_run8
18,0.7,8,policy_iteration,9,94.02828787419818,env_grid18_complex0.7_run8
18,0.7,9,value_iteration,1146,94.68568495728584,env_grid18_complex0.7_run9
18,0.7,9,policy_iteration,10,94.68665896249311,env_grid18_complex0.7_run9
18,0.8,0,value_iteration,1146,93.23462079721895,env_grid18_complex0.8_run0
18,0.8,0,policy_iteration,7,93.23557344854626,env_grid18_complex0.8_run0
18,0.8,1,value_iteration,1146,92.9865069825469,env_grid18_complex0.8_run1
18,0.8,1,policy_iteration,9,92.9874620362518,env_grid18_complex0.8_run1
18,0.8,2,value_iteration,1146,93.33641726414602,env_grid18_complex0.8_run2
18,0.8,2,policy_iteration,8,93.33728892476987,env_grid18_complex0.8_run2
18,0.8,3,value_iteration,1146,94.41985315643835,env_grid18_complex0.8_run3
18,0.8,3,policy_iteration,11,94.42081920284076,env_grid18_complex0.8_run3
18,0.8,4,value_iteration,1146,90.7322520978559,env_grid18_complex0.8_run4
18,0.8,4,policy_iteration,9,90.73314081910192,env_grid18_complex0.8_run4
18,0.8,5,value_iteration,1146,93.62159992538592,env_grid18_complex0.8_run5
18,0.8,5,policy_iteration,8,93.62251388160163,env_grid18_complex0.8_run5
18,0.8,6,value_iteration,1146,94.864100792532,env_grid18_complex0.8_run6
18,0.8,6,policy_iteration,10,94.86504501016778,env_grid18_complex0.8_run6
18,0.8,7,value_iteration,1146,94.2816603576972,env_grid18_complex0.8_run7
18,0.8,7,policy_iteration,9,94.28259565240192,env_grid18_complex0.8_run7
18,0.8,8,value_iteration,1146,93.73073149717682,env_grid18_complex0.8_run8
18,0.8,8,policy_iteration,7,93.73155828894781,env_grid18_complex0.8_run8
18,0.8,9,value_iteration,1146,94.98530348382268,env_grid18_complex0.8_run9
18,0.8,9,policy_iteration,9,94.98622344806036,env_grid18_complex0.8_run9
18,0.9,0,value_iteration,1146,94.39133679096493,env_grid18_complex0.9_run0
18,0.9,0,policy_iteration,8,94.3922254075864,env_grid18_complex0.9_run0
18,0.9,1,value_iteration,1146,93.44433535559692,env_grid18_complex0.9_run1
18,0.9,1,policy_iteration,9,93.44527332554047,env_grid18_complex0.9_run1
18,0.9,2,value_iteration,1146,95.06001526027889,env_grid18_complex0.9_run2
18,0.9,2,policy_iteration,8,95.06096768144802,env_grid18_complex0.9_run2
18,0.9,3,value_iteration,1146,94.87491114355781,env_grid18_complex0.9_run3
18,0.9,3,policy_iteration,9,94.87587977578859,env_grid18_complex0.9_run3
18,0.9,4,value_iteration,1146,93.27131780749976,env_grid18_complex0.9_run4
18,0.9,4,policy_iteration,8,93.2722373933231,env_grid18_complex0.9_run4
18,0.9,5,value_iteration,1146,94.7565250592626,env_grid18_complex0.9_run5
18,0.9,5,policy_iteration,8,94.75741593833828,env_grid18_complex0.9_run5
18,0.9,6,value_iteration,1146,95.69080679560194,env_grid18_complex0.9_run6
18,0.9,6,policy_iteration,9,95.69163799575652,env_grid18_complex0.9_run6
18,0.9,7,value_iteration,1146,94.45652609382238,env_grid18_complex0.9_run7
18,0.9,7,policy_iteration,11,94.45746220309509,env_grid18_complex0.9_run7
18,0.9,8,value_iteration,1146,95.47309176771539,env_grid18_complex0.9_run8
18,0.9,8,policy_iteration,8,95.47400629507592,env_grid18_complex0.9_run8
18,0.9,9,value_iteration,1146,94.38998257005454,env_grid18_complex0.9_run9
18,0.9,9,policy_iteration,8,94.3909111542888,env_grid18_complex0.9_run9
18,1.0,0,value_iteration,1146,95.04773291881874,env_grid18_complex1.0_run0
18,1.0,0,policy_iteration,7,95.04856466604328,env_grid18_complex1.0_run0
18,1.0,1,value_iteration,1146,93.340411415778,env_grid18_complex1.0_run1
18,1.0,1,policy_iteration,10,93.34132404850713,env_grid18_complex1.0_run1
18,1.0,2,value_iteration,1146,96.02321541762794,env_grid18_complex1.0_run2
18,1.0,2,policy_iteration,9,96.02411819301336,env_grid18_complex1.0_run2
18,1.0,3,value_iteration,1146,95.42165051867951,env_grid18_complex1.0_run3
18,1.0,3,policy_iteration,11,95.42258538185732,env_grid18_complex1.0_run3
18,1.0,4,value_iteration,1146,92.9584623002932,env_grid18_complex1.0_run4
18,1.0,4,policy_iteration,13,92.9593931398829,env_grid18_complex1.0_run4
18,1.0,5,value_iteration,1146,94.38960740153799,env_grid18_complex1.0_run5
18,1.0,5,policy_iteration,8,94.39049226976732,env_grid18_complex1.0_run5
18,1.0,6,value_iteration,1146,94.34014757865742,env_grid18_complex1.0_run6
18,1.0,6,policy_iteration,11,94.34108392127958,env_grid18_complex1.0_run6
18,1.0,7,value_iteration,1146,94.84595398374495,env_grid18_complex1.0_run7
18,1.0,7,policy_iteration,9,94.84690868552413,env_grid18_complex1.0_run7
18,1.0,8,value_iteration,1146,94.88269796059234,env_grid18_complex1.0_run8
18,1.0,8,policy_iteration,8,94.88353077234717,env_grid18_complex1.0_run8
18,1.0,9,value_iteration,1146,94.52095909437867,env_grid18_complex1.0_run9
18,1.0,9,policy_iteration,8,94.5219007735814,env_grid18_complex1.0_run9
